V22,V203,0.009970681
V271,V322,0.009970498
addr2,V313,0.0099676
V42,V103,0.009966772
C7,V314,0.009966648
V182,C3,0.009965602
V193,V105,0.009965521
V71,V265,0.009961401
V124,V53,0.009959811
V3,C9,0.009957212
V142,V244,0.009957019
V249,V41,0.009956749
V24,V167,0.009956298
V32,V100,0.009953848
V311,V56,0.009953589
D15,V191,0.009950375
V221,V191,0.009949667
V174,V119,0.009948636
V40,V210,0.009948082
V174,V146,0.009947757
V336,C11,0.00994741
C9,V134,0.00994542
V167,V301,0.009943772
V142,V277,0.009942165
V144,V248,0.009941834
C3,V172,0.009941327
V110,V64,0.009938404
V14,V170,0.009936925
V105,V244,0.009935188
V58,V293,0.009934852
V136,V220,0.00993086
V200,C12,0.009930307
V73,V309,0.009928585
V193,V269,0.009928176
V313,V44,0.009926511
V106,V187,0.009925901
C5,V12,0.009923999
V237,V292,0.009923845
V311,V25,0.009923198
V46,V137,0.00992249
V329,V286,0.009921741
V124,V206,0.009920293
C3,V267,0.009920273
V214,V45,0.009919986
V250,V14,0.009918234
V299,C13,0.009917972
V26,V122,0.009916674
V173,V321,0.009915131
V193,D10,0.009915095
D9,V202,0.009915045
C9,V128,0.009913935
V116,V174,0.009911638
V288,V45,0.009910827
V270,V323,0.009909822
V144,V258,0.009906263
V331,V173,0.009906211
V59,V202,0.009905693
V55,V128,0.009905342
V58,C3,0.009904839
V243,V164,0.009904781
V188,V168,0.009902028
V192,D5,0.009901392
V115,V127,0.009901101
V288,V112,0.009900107
D13,V26,0.009896787
V182,V71,0.009895634
C7,V208,0.009893377
V55,C14,0.009892912
V85,D5,0.00989291
V80,V183,0.009890401
C14,V311,0.009890401
D5,dist1,0.009890395
V58,V89,0.009888906
V41,V310,0.009886437
V187,V104,0.00988609
V65,V206,0.009884882
V176,V316,0.009884431
V164,V162,0.009884187
V192,V290,0.009883424
D12,V88,0.009879796
V286,V254,0.009879752
TransactionDT,V119,0.009879351
V306,V44,0.00987866
V26,V217,0.009878525
V230,V130,0.009877693
V119,TransactionID,0.00987638
V119,Unnamed: 0,0.00987638
V262,V88,0.009876185
V78,V296,0.009874945
V266,V83,0.00987494
V223,V300,0.009874761
V165,V170,0.00987453
V246,V309,0.009874055
card5,V253,0.009873715
V335,V243,0.009871157
V70,V313,0.009870618
V8,V12,0.009869894
V106,V192,0.0098691
C6,V311,0.009867617
V122,V253,0.009867052
V196,V314,0.009866365
V286,TransactionAmt,0.009863662
V102,V8,0.009863264
V329,C2,0.009861481
V283,V133,0.009860491
V309,V47,0.009858015
V92,D5,0.009857263
V273,V92,0.009857051
D13,V85,0.009856895
V136,V186,0.00985618
V192,V55,0.009855893
D13,V167,0.009854348
V177,V59,0.009850688
V59,V259,0.009850111
V142,V202,0.009848986
V176,V326,0.009848839
V244,V71,0.009847678
V244,V214,0.00984586
V271,V102,0.009845573
V128,V301,0.009844364
TransactionDT,V227,0.009842033
V315,C11,0.009839584
V130,D9,0.00983921
V290,V86,0.009838444
V228,V320,0.009837651
V166,V262,0.009837458
V310,V303,0.009836936
V203,V67,0.009836486
dist2,V82,0.009835128
card3,V279,0.009832356
V206,V214,0.009831844
V186,V132,0.009827648
V178,C4,0.00982743
V79,V41,0.009827178
C7,C5,0.009826389
V112,V139,0.009824312
V105,V192,0.009823978
V234,V111,0.009823899
V200,V294,0.009823645
V184,C6,0.009822376
V67,V209,0.009822196
C12,card1,0.009820233
V142,V137,0.009820218
V271,V294,0.009819724
C5,V134,0.009819596
card1,V156,0.009819178
V25,V127,0.009817365
V99,V87,0.009816331
V104,V244,0.009813079
V30,V107,0.009812963
V285,V304,0.009812677
V313,V186,0.009812501
V316,V186,0.009810033
V111,V20,0.009809682
V225,V300,0.00980799
V41,V256,0.009807002
V188,TransactionAmt,0.00980673
V66,V296,0.009806341
V38,V106,0.009804685
V168,V170,0.009803712
V32,V202,0.009802943
V11,V116,0.009802873
V74,V28,0.009802799
V178,V32,0.009800989
V94,V68,0.009800477
C11,V314,0.009800325
dist1,V26,0.009800311
V119,V3,0.009799662
V141,V137,0.009799479
V73,V27,0.009799099
V163,V105,0.009798769
V157,V214,0.009797369
TransactionAmt,C3,0.009797142
V65,V190,0.009796397
V68,V276,0.009795129
V298,V46,0.009794114
V325,addr2,0.009793993
V275,V286,0.009793094
V331,V141,0.009791595
V184,V284,0.009790579
V209,V26,0.0097892
V103,V206,0.009789136
V170,V293,0.009785097
V282,V88,0.009784596
V129,V56,0.009784596
V200,V59,0.009779031
V136,V122,0.009778346
V186,V277,0.009777049
V104,V119,0.009774418
V331,V193,0.009772694
V95,V283,0.009771944
V186,V27,0.009770682
D9,V128,0.009770374
V256,V14,0.009769118
V51,V107,0.009765898
V11,V1,0.009765811
V164,V32,0.009764182
V145,V283,0.009762299
V249,V79,0.009762032
V113,V198,0.009761778
V208,C12,0.009761502
card1,C7,0.009761295
V196,V174,0.009756516
V289,V43,0.009755817
V120,V218,0.009754814
V44,V268,0.009754568
V65,V12,0.009753942
V148,V268,0.009751932
V220,V42,0.009751694
V123,V2,0.00974964
V122,card3,0.009749112
V209,V14,0.009748073
V249,V288,0.009747352
V279,V205,0.009746635
V233,V66,0.009746448
addr2,V289,0.009746067
V192,V328,0.009743077
V265,C4,0.00974252
D6,C1,0.00974055
V65,V180,0.009740409
V27,V265,0.009740391
card3,V28,0.009736935
V56,V200,0.009736639
V183,V71,0.009735929
V226,V161,0.00973589
V277,V282,0.00973523
C6,V335,0.009734568
C12,V314,0.00973378
D8,V249,0.009733488
V46,D13,0.009732903
V307,V66,0.009731693
V191,V105,0.009731404
C3,card1,0.009730757
V20,V192,0.00972943
V54,V291,0.009729202
V76,V308,0.009727671
C2,V313,0.009727617
V279,V58,0.00972759
card3,V293,0.009727053
V137,V197,0.009726849
V301,V232,0.0097258
V205,V132,0.009724618
D10,V108,0.009723415
V207,V37,0.009721831
C13,V220,0.00972101
V301,V25,0.009720927
V68,V237,0.009720876
V304,V243,0.009720782
D9,V198,0.009718933
V65,V182,0.009718854
V189,addr1,0.009718598
V221,V65,0.00971853
dist1,V125,0.009718373
V149,V261,0.009716876
C1,V181,0.009715386
V211,V81,0.009714923
V230,V43,0.009714489
V43,V134,0.009713286
V220,V182,0.009709596
V244,card1,0.009709444
V163,V103,0.009709238
D5,C6,0.009707355
V62,V116,0.009707236
V6,card2,0.009706553
C5,V279,0.009706466
C8,V327,0.009705388
V228,V117,0.009705054
V295,V271,0.009704872
V311,V262,0.009704358
V61,V248,0.009704
C5,C12,0.009703428
V193,D14,0.009702797
V59,V194,0.009702253
V285,V41,0.009701586
V310,V290,0.009701096
V336,V87,0.009700635
V290,V216,0.009697011
V41,D2,0.009694917
C3,V190,0.009694099
V246,V286,0.009693993
V28,C9,0.009692915
V256,V108,0.009692658
V255,card2,0.009691451
V107,V303,0.009689959
V186,V68,0.009688094
V254,V46,0.009686081
V45,V298,0.009685603
D4,V209,0.009685547
V27,V274,0.009685198
V114,V266,0.009684295
V333,C3,0.009683995
V218,V88,0.009683159
V250,V41,0.009682113
V78,V310,0.009681708
V111,V255,0.00968077
V257,D15,0.009680452
V296,V75,0.009679899
D6,V176,0.00967965
V44,V207,0.009679497
V269,V194,0.009679338
V189,C4,0.009677896
V239,V306,0.009677576
V105,V187,0.009677105
V41,V99,0.009675811
V309,V34,0.009675024
V34,V120,0.009674559
V301,V207,0.009673537
V119,addr2,0.009672396
V90,TransactionDT,0.009670827
V196,D9,0.009669788
V87,D11,0.009669314
V68,V236,0.009668952
V62,V199,0.009668619
C14,V313,0.009668077
V97,V162,0.00966738
V56,C10,0.009666269
V68,V218,0.009665741
V24,V56,0.009664566
V311,V188,0.009664549
V191,V273,0.009661862
V171,V118,0.009661262
V277,V23,0.009661168
V30,V286,0.009659891
V201,V25,0.009659436
V118,V34,0.009658551
V312,V20,0.009657696
V172,isFraud,0.00965355
V145,V278,0.009652918
V177,V24,0.009651896
V215,V244,0.009650402
V197,V319,0.009649137
V107,V26,0.009648522
V224,V187,0.009647945
V96,V2,0.009647678
V206,V165,0.009647079
V286,V116,0.009646973
V122,V229,0.009645079
V108,V4,0.009643533
card1,V253,0.009641864
C8,V56,0.009640459
V59,V244,0.009638797
V273,V248,0.009638517
V310,V88,0.009632798
V55,V263,0.009632732
C1,V315,0.009630798
D15,V122,0.009628777
V283,V310,0.009626018
V46,D10,0.009625818
V282,V110,0.009624751
V56,V294,0.009624317
D14,V292,0.009623799
C11,V143,0.009621727
addr2,V161,0.009619669
V169,V304,0.009618715
V285,V114,0.009618379
V40,V41,0.009617298
C3,V306,0.009617016
V141,V273,0.009616836
V281,TransactionAmt,0.009616824
V229,V216,0.00961608
V205,V239,0.009615847
D13,TransactionDT,0.009615688
V127,V230,0.009615037
V118,V196,0.009612976
V339,V108,0.009612166
V115,V166,0.009611919
D4,V168,0.009610906
C12,V100,0.00960938
V192,V125,0.009607252
D15,V299,0.009605692
V249,D1,0.009602914
V301,C11,0.009599242
V276,V190,0.009598139
V116,V72,0.009597708
V31,V262,0.00959727
V6,V296,0.009596583
V141,V121,0.009594113
V186,V306,0.009591757
V23,V8,0.009590941
V213,C1,0.009589942
C6,V275,0.009589815
V116,C8,0.009588739
V55,V197,0.009588562
C1,V83,0.009588427
D11,V286,0.009585169
V112,D4,0.009583675
V227,V336,0.009580929
V120,V325,0.00958088
V102,C5,0.009580739
V59,V211,0.009579511
V304,V199,0.009578236
V206,V39,0.009577764
D14,V254,0.009576928
Unnamed: 0,V214,0.009576533
V214,TransactionID,0.009576533
V3,addr1,0.009574374
V175,V147,0.009574084
V193,V23,0.009573245
V262,D2,0.009571367
V59,V249,0.009570988
V195,V280,0.009570314
V313,C6,0.009569848
V27,V262,0.009569774
V142,V255,0.009569557
V135,V207,0.009566967
V87,V280,0.009566036
V94,V288,0.009564553
V172,V154,0.00956436
V63,V145,0.00956377
V244,V216,0.009563666
D9,V308,0.009563006
V84,V188,0.009562919
V163,V232,0.009562348
V240,dist2,0.009562224
V167,V89,0.009560493
V239,C12,0.009560302
V326,C8,0.009559565
C1,V314,0.009558782
V129,V229,0.009558574
C7,V131,0.009557317
V81,V203,0.009556483
V131,C10,0.009555567
V89,V191,0.009555531
V162,V233,0.009554136
V59,V163,0.009553971
V298,V189,0.009553643
V110,V283,0.009553092
card1,V34,0.009552357
V88,V219,0.009552308
V276,V189,0.009550055
V216,V248,0.009549729
V288,V110,0.009549017
V254,V50,0.009548784
V280,V176,0.009547831
V276,V71,0.009547715
V45,V138,0.009547227
V67,V234,0.00954654
V288,V65,0.009545272
C6,V315,0.009543695
V118,D3,0.009543033
V214,V246,0.009541124
C3,card3,0.009538679
D14,V286,0.009538478
C5,V316,0.009538208
V130,V228,0.009536935
C4,V311,0.009536835
V119,V37,0.009535986
V81,V322,0.009535383
V120,card5,0.0095323
D1,V253,0.009532105
V284,V239,0.009531273
V199,V14,0.009530512
V309,V74,0.009528268
card3,V160,0.009527499
V32,V213,0.009525115
V231,V191,0.009524273
V203,V72,0.009522497
V302,V200,0.009521653
V329,V229,0.009521378
TransactionAmt,V200,0.009520891
V200,V129,0.009520401
D9,V325,0.009519404
C2,D12,0.009518915
V143,V161,0.009518209
V293,C5,0.00951811
dist2,V26,0.009516728
addr2,V123,0.009514825
V300,V232,0.009511894
V22,V100,0.009511344
V295,V220,0.009511253
V88,V217,0.009511035
V99,V227,0.009509853
C11,V313,0.009509363
V335,V246,0.009509007
V201,V56,0.009507768
V38,V129,0.009506347
V298,V47,0.00950184
card2,V321,0.009501352
V88,V185,0.009501234
V200,V105,0.009500124
V191,V100,0.009496829
V42,V104,0.009496549
V295,V201,0.009496287
V272,V103,0.009496258
V141,V219,0.009495805
V244,V290,0.009493462
V63,V120,0.009492738
V313,V86,0.009492605
V228,V321,0.009492395
V206,V97,0.009491472
V286,V167,0.009490105
V284,V319,0.009489672
V43,D6,0.00948957
V221,card5,0.009488532
V294,V206,0.009487039
V248,V164,0.009486546
V47,V216,0.009486253
V200,V150,0.009486144
V206,V329,0.009485247
V288,V43,0.009483957
V10,TransactionDT,0.009483067
V142,V219,0.009481697
V317,V43,0.009481445
V246,V104,0.009478834
V107,V11,0.009476941
V145,V59,0.009476519
V310,D8,0.009475983
V274,V24,0.009475963
V319,V223,0.009475869
V158,V267,0.00947571
D12,V206,0.009473805
V26,V35,0.009472701
V198,V167,0.009472031
V272,V105,0.009471497
V260,V68,0.00947059
C10,V312,0.009470422
V19,V122,0.009469908
V41,V178,0.009468779
V299,V66,0.00946865
C13,V221,0.009468592
V123,V247,0.009467802
D6,V290,0.009466997
V299,V87,0.009466569
V273,C13,0.00946639
C5,V97,0.009466233
V141,V242,0.009464525
V222,V183,0.009463169
V131,card1,0.009461582
V111,V237,0.009459377
V166,V260,0.009459268
V303,V258,0.009456116
V162,V96,0.00945456
V226,V120,0.009453471
V179,V32,0.009453425
V24,V169,0.009448319
V48,V129,0.009446804
V268,card2,0.009446075
card5,V46,0.009445043
V312,V198,0.009444636
V206,V295,0.009444574
C4,addr1,0.009444173
V18,V267,0.009443047
V26,V304,0.00944217
V228,V31,0.009442036
V176,C7,0.009440018
V153,V111,0.009436762
V72,V181,0.009436761
V300,V255,0.009436756
V325,V247,0.009436598
V267,V283,0.009435118
V34,V280,0.009431006
V205,V24,0.009429202
V231,V245,0.009425438
V281,V165,0.009424104
V313,C1,0.009421514
V67,V211,0.009417176
V120,V259,0.009414614
V131,V228,0.009412092
V107,V52,0.009411811
C13,V95,0.00940955
V56,V166,0.00940953
V264,C13,0.009408507
V119,V77,0.009408173
V328,V187,0.009404888
V57,V27,0.009404747
V115,V278,0.009404363
V130,V9,0.009403894
V164,V192,0.009402139
V180,V68,0.009400604
D5,V21,0.009399355
V254,card5,0.009399264
V102,V163,0.009396691
addr1,V139,0.009396608
V201,V136,0.009396251
V2,V108,0.009395447
V244,V127,0.009390528
V102,V206,0.009389337
V23,V299,0.00938823
C2,V185,0.00938719
V62,V98,0.009387044
V18,V332,0.009386492
V154,V111,0.009386338
V280,D12,0.009385938
V120,V175,0.009385171
V238,V173,0.009383086
V196,V325,0.009382775
V287,D9,0.009381969
V290,V215,0.009379897
V19,V272,0.009378115
V152,V118,0.009378077
V188,V323,0.009376733
V96,V206,0.009376341
V68,V182,0.009375186
V295,V169,0.009373193
V95,V205,0.009373096
V249,V65,0.009372468
addr2,V108,0.009372393
V295,V163,0.009372287
V242,C2,0.00936995
V11,V135,0.009369771
V230,V131,0.00936946
V310,V45,0.009369296
V214,V64,0.00936557
V311,card3,0.009365418
V212,C7,0.009363822
C4,V200,0.009363784
V184,V40,0.009362695
V331,V191,0.009355973
V80,V288,0.009355705
V71,V179,0.009355277
C10,D7,0.00935491
V28,V263,0.009354842
V201,V106,0.009353465
V294,TransactionAmt,0.009353303
V93,V118,0.009351974
V231,V138,0.009351828
V289,V214,0.009351177
V96,V195,0.009351023
V48,V321,0.009349991
V249,V66,0.009349984
V163,V226,0.009349966
V43,V223,0.009349244
V199,V255,0.009349147
V176,V285,0.009348737
V299,V44,0.009348092
V6,V280,0.009347375
V306,V238,0.009345615
V200,V120,0.009344314
V131,C8,0.009344049
V298,V115,0.009343846
V319,V245,0.009343788
V259,V265,0.009342905
V92,V319,0.009340986
V115,V301,0.009340787
V229,V330,0.009339685
V65,V200,0.009337774
V92,card1,0.009336035
V241,V221,0.009335631
V21,V201,0.009334593
V117,V235,0.0093337
C3,C9,0.009333301
V137,V108,0.009333043
V315,V44,0.009332721
V226,V122,0.00933198
V71,V116,0.009331463
V200,V136,0.009331388
V318,V201,0.009330445
D12,V242,0.009330428
C6,V109,0.00932816
V163,V294,0.009326684
V108,V255,0.009326658
V236,V24,0.009326433
V252,V327,0.009326124
V261,addr2,0.009325384
V112,V3,0.00932398
V216,V243,0.009321725
V168,V68,0.009319456
V66,V308,0.009319277
V177,D13,0.00931912
V275,V27,0.009317052
V76,V121,0.009315744
V248,V284,0.009315711
V233,V145,0.009315253
V223,V146,0.009312073
C5,V312,0.009310568
C7,V238,0.009309681
C5,V132,0.009304051
D8,V176,0.009303558
V315,C10,0.009302702
V113,V98,0.009301871
V190,V331,0.009301454
V99,V9,0.009300362
C8,V312,0.009299459
V182,V67,0.009299384
C2,card1,0.009298958
V277,V115,0.009298687
V107,V42,0.009293967
V51,V194,0.009293265
V71,V167,0.009292441
V248,V24,0.00929064
D11,V133,0.009290229
V164,V187,0.00928751
V293,V4,0.009287501
C12,V212,0.009286397
V318,V39,0.009285671
V268,D9,0.009285403
V205,V253,0.009284106
V322,V272,0.009282896
V118,V32,0.009282863
V68,V73,0.009282695
V286,V106,0.009282365
V315,card5,0.009282286
V212,V254,0.009280594
V205,V164,0.009278718
V226,V200,0.009277276
dist1,V73,0.009277001
V86,V106,0.009276431
V297,V24,0.0092764
V68,V74,0.009276162
V339,D15,0.009275066
V142,V234,0.009274828
V194,V214,0.00927463
V184,C4,0.00927431
V180,V282,0.009273848
V31,V107,0.009273472
V218,V89,0.009271456
V207,V166,0.009270854
V127,V201,0.009270366
V312,C4,0.009267318
V107,V90,0.009266433
V85,V136,0.009265464
V92,V321,0.009264396
V314,C6,0.00926333
C3,V258,0.009262981
V173,V239,0.009262878
D9,V248,0.009262001
V287,V41,0.009261988
V244,V335,0.009259676
V14,V206,0.009259542
V219,V68,0.00925915
V98,addr1,0.009258932
V4,V49,0.009256444
V98,V144,0.009256026
V68,V183,0.009255284
V214,V145,0.009254934
V327,isFraud,0.009254641
V164,V254,0.009254135
V64,V266,0.009253402
V52,V289,0.009253389
V119,V243,0.009251842
V234,V14,0.009250699
V120,V142,0.009250287
isFraud,V265,0.009249027
V107,D5,0.009248804
V284,V89,0.009246149
V122,V219,0.009245703
V245,V71,0.009245331
V118,V149,0.009245043
V224,V114,0.009244028
V232,V88,0.009243552
V254,V61,0.009242711
D9,V66,0.009241896
V244,D12,0.009237297
V39,V213,0.009237281
V206,V285,0.00923586
V32,V167,0.00923509
V116,V283,0.009234826
V272,V102,0.009234582
V220,V212,0.009234222
D9,TransactionID,0.009233096
Unnamed: 0,D9,0.009233096
V290,V252,0.009231982
V270,V143,0.009231673
V107,V32,0.009230984
V200,V317,0.009229866
V317,V197,0.009228655
V126,V239,0.009227304
V311,V324,0.009226259
V196,V331,0.009225366
V127,V93,0.009223642
V186,V141,0.009223199
V254,V337,0.009222361
V33,V227,0.009222157
V193,V296,0.009222106
V31,V176,0.009221174
V332,C3,0.009218308
C12,V6,0.009217047
V200,V313,0.009216955
V121,V136,0.009216948
V276,V42,0.009215694
V190,V43,0.009208985
V259,V286,0.009208718
V162,V226,0.009208501
V259,C4,0.009208031
V196,V104,0.00920664
V60,V186,0.009206612
V308,V67,0.009206583
V200,V308,0.009205995
C13,V189,0.009204854
V97,V55,0.009203068
V228,V42,0.009201909
D12,V184,0.009201265
V205,V249,0.009201263
V121,V35,0.009200939
C11,V245,0.009199471
V110,V309,0.009199207
V56,V96,0.009198527
V116,V301,0.009196064
C13,V246,0.009195414
V19,TransactionID,0.009194934
V118,V58,0.009193438
TransactionAmt,V87,0.009193061
V198,V338,0.009189676
C14,V274,0.009189462
V274,V191,0.009189458
C2,V301,0.009189302
V26,card3,0.00918858
C4,V315,0.00918744
V77,V182,0.00918673
V183,V140,0.009185996
V272,V294,0.009185256
D9,V291,0.009184789
V75,V134,0.009184754
V71,V218,0.009184694
V284,V253,0.009182432
V45,V255,0.009182285
V186,V55,0.009180811
C5,V95,0.009179877
V202,V67,0.009178588
V315,C14,0.00917853
V162,V72,0.009177392
V263,D1,0.009176521
V72,V110,0.009176438
V114,V153,0.009173715
V23,C6,0.009173342
V207,V148,0.009172201
V238,V21,0.009170995
V244,V309,0.009167123
V56,C12,0.009160057
V250,D3,0.009158273
V271,V178,0.009157215
V97,V271,0.009155435
V243,V315,0.009155311
V27,V141,0.009154727
V238,V175,0.009152014
V44,V255,0.009152001
V4,V38,0.009151909
C6,V200,0.009151762
V20,D5,0.009149933
V310,V24,0.009148827
V209,V248,0.009147523
V101,C5,0.00914741
V38,V104,0.009147274
V129,card1,0.009147228
V145,V118,0.009147034
V41,D1,0.009146138
V83,C11,0.009143896
V184,C14,0.009140499
V104,V242,0.009140305
V226,V43,0.009139007
V329,V146,0.009137969
V106,V162,0.009136379
V310,V2,0.009135211
V231,V145,0.009135107
V118,V160,0.009132881
V252,V311,0.009131125
V234,V71,0.009130605
V159,V198,0.009130353
V197,V59,0.009129818
V130,V41,0.009128576
V66,V320,0.009127182
V84,V276,0.009127157
V303,V20,0.009127122
V161,V103,0.009126832
V105,V161,0.009124682
V107,V94,0.009123581
V120,V71,0.009122824
V248,D4,0.009121674
V331,V109,0.009121088
V191,V296,0.009119536
V253,V164,0.009114639
V165,V272,0.009114258
V92,V107,0.009111883
